,TIMESTAMP,Average Sap Flux
0,2003-05-05T00:00:00Z,
1,2003-05-05T00:15:00Z,
2,2003-05-05T00:30:00Z,
3,2003-05-05T00:45:00Z,
4,2003-05-05T01:00:00Z,
5,2003-05-05T01:15:00Z,
6,2003-05-05T01:30:00Z,
7,2003-05-05T01:45:00Z,
8,2003-05-05T02:00:00Z,
9,2003-05-05T02:15:00Z,
10,2003-05-05T02:30:00Z,
11,2003-05-05T02:45:00Z,
12,2003-05-05T03:00:00Z,
13,2003-05-05T03:15:00Z,
14,2003-05-05T03:30:00Z,
15,2003-05-05T03:45:00Z,
16,2003-05-05T04:00:00Z,
17,2003-05-05T04:15:00Z,
18,2003-05-05T04:30:00Z,
19,2003-05-05T04:45:00Z,
20,2003-05-05T05:00:00Z,
21,2003-05-05T05:15:00Z,
22,2003-05-05T05:30:00Z,
23,2003-05-05T05:45:00Z,
24,2003-05-05T06:00:00Z,
25,2003-05-05T06:15:00Z,
26,2003-05-05T06:30:00Z,
27,2003-05-05T06:45:00Z,
28,2003-05-05T07:00:00Z,
29,2003-05-05T07:15:00Z,
30,2003-05-05T07:30:00Z,
31,2003-05-05T07:45:00Z,
32,2003-05-05T08:00:00Z,
33,2003-05-05T08:15:00Z,
34,2003-05-05T08:30:00Z,
35,2003-05-05T08:45:00Z,
36,2003-05-05T09:00:00Z,
37,2003-05-05T09:15:00Z,
38,2003-05-05T09:30:00Z,
39,2003-05-05T09:45:00Z,
40,2003-05-05T10:00:00Z,
41,2003-05-05T10:15:00Z,
42,2003-05-05T10:30:00Z,
43,2003-05-05T10:45:00Z,
44,2003-05-05T11:00:00Z,
45,2003-05-05T11:15:00Z,
46,2003-05-05T11:30:00Z,
47,2003-05-05T11:45:00Z,
48,2003-05-05T12:00:00Z,
49,2003-05-05T12:15:00Z,
50,2003-05-05T12:30:00Z,
51,2003-05-05T12:45:00Z,
52,2003-05-05T13:00:00Z,
53,2003-05-05T13:15:00Z,
54,2003-05-05T13:30:00Z,
55,2003-05-05T13:45:00Z,
56,2003-05-05T14:00:00Z,
57,2003-05-05T14:15:00Z,
58,2003-05-05T14:30:00Z,
59,2003-05-05T14:45:00Z,
60,2003-05-05T15:00:00Z,
61,2003-05-05T15:15:00Z,
62,2003-05-05T15:30:00Z,
63,2003-05-05T15:45:00Z,
64,2003-05-05T16:00:00Z,
65,2003-05-05T16:15:00Z,
66,2003-05-05T16:30:00Z,
67,2003-05-05T16:45:00Z,
68,2003-05-05T17:00:00Z,
69,2003-05-05T17:15:00Z,
70,2003-05-05T17:30:00Z,
71,2003-05-05T17:45:00Z,
72,2003-05-05T18:00:00Z,
73,2003-05-05T18:15:00Z,
74,2003-05-05T18:30:00Z,
75,2003-05-05T18:45:00Z,
76,2003-05-05T19:00:00Z,
77,2003-05-05T19:15:00Z,
78,2003-05-05T19:30:00Z,
79,2003-05-05T19:45:00Z,
80,2003-05-05T20:00:00Z,
81,2003-05-05T20:15:00Z,
82,2003-05-05T20:30:00Z,
83,2003-05-05T20:45:00Z,
84,2003-05-05T21:00:00Z,
85,2003-05-05T21:15:00Z,
86,2003-05-05T21:30:00Z,
87,2003-05-05T21:45:00Z,
88,2003-05-05T22:00:00Z,
89,2003-05-05T22:15:00Z,
90,2003-05-05T22:30:00Z,
91,2003-05-05T22:45:00Z,
92,2003-05-05T23:00:00Z,
93,2003-05-05T23:15:00Z,
94,2003-05-05T23:30:00Z,
95,2003-05-05T23:45:00Z,
96,2003-05-06T00:00:00Z,
97,2003-05-06T00:15:00Z,
98,2003-05-06T00:30:00Z,
99,2003-05-06T00:45:00Z,
100,2003-05-06T01:00:00Z,
101,2003-05-06T01:15:00Z,
102,2003-05-06T01:30:00Z,
103,2003-05-06T01:45:00Z,
104,2003-05-06T02:00:00Z,
105,2003-05-06T02:15:00Z,
106,2003-05-06T02:30:00Z,
107,2003-05-06T02:45:00Z,
108,2003-05-06T03:00:00Z,
109,2003-05-06T03:15:00Z,
110,2003-05-06T03:30:00Z,
111,2003-05-06T03:45:00Z,
112,2003-05-06T04:00:00Z,
113,2003-05-06T04:15:00Z,
114,2003-05-06T04:30:00Z,
115,2003-05-06T04:45:00Z,
116,2003-05-06T05:00:00Z,
117,2003-05-06T05:15:00Z,
